NOM_LIEU,DEP,COMMUNE,CODE_INSEE,CODE_POSTAL,RAYONNEMENT,GPE_800M,GPE_STATION,GPE_LIGNE,CARTO_BIB,BIB_RECENT2000,BIB_OUV_DIM,BIB_SURFM2,BIB_GESTION,BIB_CODE_OBS_LIVRE,CARTO_CINEMA,CINE_TYPE,CINE_NBRE_ECRAN,CARTO_MUSEE,MUSEE_TYPE,CENTRE_INTERPRETATION,CARTO_EXPO,EXPO_TYPE,EXPO_TRAM,CARTO_PATRIMOINE,MAISON_ILLUSTRES,CARTO_SPECTACLE,SPECT_TYPE,RES_G20_T,RES_ACTES_IF,CARTO_ENSEIGNEMENT,ENS_SUP_CULTURE,CARTO_PRATIQUES_AMATEURS,PRATIQUES_AMATEURS,CARTO_FREQ,FREQ_2013,ARCHIVES,N_VOIE,C_SUF1,C_SUF2,C_SUF3,C_DESI,C_LIAISON,L_VOIE,N_SQ_EP,C_NIV1,C_NIV2,C_NIV3,COORD_X,COORD_Y
La Pniche Opra,75.0,Paris 19e Arrondissement,75119.0,75019.0,2.0,Non,,,,,,,,,,,,,,,,,,,,Oui,autre,,,,,,,,,,46.0,,,,QU,DE LA,LOIRE,753001107.0,13.0,133.0,13312.0,6541887902.0,6865229677.0
La Piana,75.0,Paris 12e Arrondissement,75112.0,75012.0,3.0,Non,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,11.0,,,,28.0,,,,RUE,,LOUIS BRAILLE,753000605.0,13.0,132.0,13211.0,6562016619.0,6860121549.0
La Reine Blanche,75.0,Paris 18e Arrondissement,75118.0,75018.0,3.0,Non,,,,,,,,,,,,,,,,,,,,Oui,autre,,,,,,,,,,2.0,b,,,PAS,,RUELLE,753000379.0,13.0,133.0,13312.0,6529950934.0,68653827.0
La Roulotte  Vapeur - Danse,75.0,Paris 20e Arrondissement,75120.0,75020.0,3.0,Non,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,11.0,,,,3.0,,,,RUE,DES,VIGNOLES,753000688.0,13.0,132.0,13211.0,655808681.0,6861636891.0
La Scne Bastille,75.0,Paris 11e Arrondissement,75111.0,75011.0,3.0,Non,,,,,,,,,,,,,,,,,,,,Oui,autre,,,,,,,,,,2.0,b,,,RUE,,TAILLANDIERS,752004029.0,13.0,133.0,13313.0,6541896843.0,6861685764.0
L'Apprenti Musicien,75.0,Paris 12e Arrondissement,75112.0,75012.0,3.0,Non,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,11.0,,,,4.0,,,,RUE,DE,BERCY,753000241.0,13.0,132.0,13211.0,6549144906.0,6859723274.0
L'Atelier - Danse,75.0,Paris 1er Arrondissement,75101.0,75001.0,3.0,Non,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,11.0,,,,10.0,,,,RUE,DU,CYGNE,753000771.0,13.0,132.0,13211.0,6522524041.0,686278109.0
L'Atelier Renault,75.0,Paris 8e Arrondissement,75108.0,75008.0,3.0,Non,,,,,,,,,,,,,,,Oui,autres,,,,,,,,,,,,,,,53.0,,,,AV,,CHAMPS ELYSEES,752003593.0,13.0,133.0,13321.0,6490455437.0,6863569458.0
L'Auguste Thtre,75.0,Paris 11e Arrondissement,75111.0,75011.0,3.0,Non,,,,,,,,,,,,,,,,,,,,Oui,autre,,,,,,,,,,6.0,,,,IMP,,LAMIER,752003775.0,13.0,133.0,13312.0,655160021.0,6862145953.0
Le Bal,75.0,Paris 18e Arrondissement,75118.0,75018.0,3.0,Non,,,,,,,,,,,,,,,Oui,autres,,,,,,,,,,,,,,,6.0,,,,IMP,DE LA,DEFENSE,753001140.0,13.0,133.0,13321.0,6506633426.0,686524228.0
Le Bataclan,75.0,Paris 11e Arrondissement,75111.0,75011.0,1.0,Non,,,,,,,,,,,,,,,,,,,,Oui,autre,,,,,,,,,,50.0,,,,BD,,VOLTAIRE,752004031.0,13.0,133.0,13313.0,6538455595.0,6862748023.0
Le Bouffon Thtre,75.0,Paris 19e Arrondissement,75119.0,75019.0,3.0,Non,,,,,,,,,,,,,,,,,,,,Oui,autre,,,,,,,,,,28.0,,,,RUE,,MEAUX,752003854.0,13.0,133.0,13312.0,6539823352.0,6864595101.0
Le Cabaret Sauvage,75.0,Paris 19e Arrondissement,75119.0,75019.0,2.0,Non,,,,,,,,,,,,,,,,,,,,Oui,autre,,,,,,,,,,59.0,,,,BD,,MACDONALD,752004113.0,13.0,133.0,13313.0,6554475747.0,6866345642.0
Le Centquatre - 104,75.0,Paris 19e Arrondissement,75119.0,75019.0,1.0,Non,,,,,,,,,,,,,,,,autres,,,,Oui,autre,,,,,,,,,,104.0,,,,RUE,,AUBERVILLIERS,752010634.0,13.0,133.0,13321.0,6536969217.0,6865770936.0
Le Centquatre - 104,75.0,Paris 19e Arrondissement,75119.0,75019.0,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,14.0,Oui,520000.0,,104.0,,,,RUE,,AUBERVILLIERS,753003346.0,13.0,134.0,13414.0,6536969217.0,6865770936.0
Le Centre des Arts Vivants - Danse,75.0,Paris 11e Arrondissement,75111.0,75011.0,3.0,Non,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,11.0,,,,4.0,,,,RUE,,BREGUET,753000259.0,13.0,132.0,13211.0,6538865578.0,6862010714.0
Le CIM,75.0,Paris 13e Arrondissement,75113.0,75013.0,,Non,,,,,,,,,,,,,,,,,,,,,,,,Oui,14.0,Oui,11.0,,,,19.0,,,,RUE,DES,FRIGOS,753003372.0,13.0,132.0,13211.0,6544496549.0,6859208849.0
Le Divan du Monde,75.0,Paris 18e Arrondissement,75118.0,75018.0,3.0,Non,,,,,,,,,,,,,,,,,,,,Oui,autre,,,,,,,,,,75.0,,,,RUE,,MARTYRS,752004096.0,13.0,133.0,13313.0,6515663231.0,6864924935.0
Le Glaz'Art,75.0,Paris 19e Arrondissement,75119.0,75019.0,2.0,Non,,,,,,,,,,,,,,,,,,,,Oui,autre,,,,,,,,,,7.0,,,,AV,,PORTE DE LA VILLETTE,752004115.0,13.0,133.0,13313.0,6550199087.0,6866730411.0
Le Grand Parquet,75.0,Paris 18e Arrondissement,75118.0,75018.0,3.0,Non,,,,,,,,,,,,,,,,,,,,Oui,autre,,,,,,,,,,35.0,,,,RUE,,AUBERVILLIERS,753002115.0,13.0,133.0,13312.0,6535482788.0,6865363509.0
Le Laboratoire,75.0,Paris 1er Arrondissement,75101.0,75001.0,3.0,Non,,,,,,,,,,,,,,,Oui,autres,,,,,,,,,,,,,,,4.0,,,,RUE,DU,BOULOI,753000020.0,13.0,133.0,13321.0,6515815535.0,6862770457.0
Le Legato Studio et Art Thrapie - Danse,75.0,Paris 19e Arrondissement,75119.0,75019.0,3.0,Non,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,11.0,,,,145.0,,,,RUE,DE,BELLEVILLE,753000681.0,13.0,132.0,13211.0,6552610215.0,6864109747.0
Le Louvre des Antiquaires,75.0,Paris 1er Arrondissement,75101.0,75001.0,1.0,Non,,,,,,,,,,,,,,,Oui,autres,,,,,,,,,,,,,,,2.0,,,,PL,,PALAIS ROYAL,751009107.0,13.0,133.0,13321.0,6513824754.0,68626864.0
Le Nouveau Casino,75.0,Paris 11e Arrondissement,75111.0,75011.0,3.0,Non,,,,,,,,,,,,,,,,,,,,Oui,autre,,,,,,,,,,109.0,,,,RUE,,OBERKAMPF,752004017.0,13.0,133.0,13313.0,6543570149.0,6863046906.0
Le Palace,75.0,Paris 9e Arrondissement,75109.0,75009.0,2.0,Non,,,,,,,,,,,,,,,,,,,,Oui,autre,,,,,,,,,,8.0,,,,RUE,DU,FAUBOURG MONTMARTRE,753000173.0,13.0,133.0,13312.0,6518308163.0,6863769617.0
Le Passage vers les Etoiles,75.0,Paris 11e Arrondissement,75111.0,75011.0,3.0,Non,,,,,,,,,,,,,,,,,,,,Oui,autre,,,,,,,,,,17.0,,,,CITE,,JOLY,752003773.0,13.0,133.0,13312.0,6547028529.0,6862713061.0
Le Projet Musical,75.0,Paris 10e Arrondissement,75110.0,75010.0,3.0,Non,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,11.0,,,,23.0,,,,RUE,DU,FAUBOURG SAINT-DENIS,753000570.0,13.0,132.0,13211.0,6525391323.0,6863591859.0
Le Proscenium,75.0,Paris 11e Arrondissement,75111.0,75011.0,3.0,Non,,,,,,,,,,,,,,,,,,,,Oui,autre,,,,,,,,,,2.0,,,,PAS,,BUREAU,752003761.0,13.0,133.0,13312.0,6554206567.0,6861909184.0
Le Salon Franais des Arts,75.0,Paris 6e Arrondissement,75106.0,75006.0,3.0,Non,,,,,,,,,,,,,,,Oui,autres,,,,,,,,,,,,,,,13.0,,,,RUE,DE LA,GRANDE CHAUMIERE,753001149.0,13.0,133.0,13321.0,6508663229.0,6860441833.0
Le Son du Piano,75.0,Paris 16e Arrondissement,75116.0,75016.0,3.0,Non,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,11.0,,,,146.0,,,,QU,,LOUIS BLERIOT,753000765.0,13.0,132.0,13211.0,6463290508.0,6860391432.0
Le studio des Varits,75.0,Paris 9e Arrondissement,75109.0,75009.0,3.0,Non,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,11.0,,,,28.0,,,,RUE,,BALLU,753002042.0,13.0,132.0,13211.0,6508324875.0,6864881929.0
Le Trabendo,75.0,Paris 19e Arrondissement,75119.0,75019.0,2.0,Non,,,,,,,,,,,,,,,,,,,,Oui,autre,,,,,,,,,,211.0,,,,AV,,JEAN JAURES,752004111.0,13.0,133.0,13313.0,6554502281.0,6865609151.0
Le Tremplin Thtre,75.0,Paris 18e Arrondissement,75118.0,75018.0,3.0,Non,,,,,,,,,,,,,,,,,,,,Oui,autre,,,,,,,,,,39.0,,,,RUE,,TROIS FRERES,752003845.0,13.0,133.0,13312.0,6515855992.0,6865213889.0
Le Trianon,75.0,Paris 18e Arrondissement,75118.0,75018.0,1.0,Non,,,,,,,,,,,,,,,,,,,,Oui,autre,,,,,,,,,,80.0,,,,BD,,ROCHECHOUART,752003842.0,13.0,133.0,13312.0,651820175.0,6864960952.0
Le vent se lve !,75.0,Paris 19e Arrondissement,75119.0,75019.0,3.0,Non,,,,,,,,,,,,,,,,,,,,Oui,autre,,1,,,,,,,,181.0,,,,AV,,JEAN JAURES,753002063.0,13.0,133.0,13313.0,6551773109.0,6865483715.0
Le Zbre de Belleville,75.0,Paris 11e Arrondissement,75111.0,75011.0,3.0,Non,,,,,,,,,,,,,,,,,,,,Oui,autre,,,,,,,,,,61.0,,,,BD,DE,BELLEVILLE,753000296.0,13.0,133.0,13312.0,6544352343.0,6863521692.0
Le Zenith de Paris,75.0,Paris 19e Arrondissement,75119.0,75019.0,1.0,Non,,,,,,,,,,,,,,,,,,,,Oui,autre,,,,,,,,,,229.0,,,,AV,,JEAN JAURES,752004109.0,13.0,133.0,13313.0,6555287334.0,6866191777.0
Learn and Fun,75.0,Paris 15e Arrondissement,75115.0,75015.0,3.0,Non,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,11.0,,,,42.0,,,,RUE,DU,THEATRE,753000748.0,13.0,132.0,13211.0,6477528677.0,6861214004.0
Learn and Fun,75.0,Paris 17e Arrondissement,75117.0,75017.0,3.0,Non,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,11.0,,,,5.0,,,,RUE,DES,BATIGNOLLES,753000767.0,13.0,132.0,13211.0,6503827916.0,686502316.0
L'Echelle  Coulisse,75.0,Paris 13e Arrondissement,75113.0,75013.0,3.0,Non,,,,,,,,,,,,,,,,,,,,Oui,autre,,,,,,,,,,16.0,,,,RUE,,TOLBIAC,752003799.0,13.0,133.0,13312.0,6541035321.0,6859023387.0
L'Eclat des Muses - Danse,75.0,Paris 14e Arrondissement,75114.0,75014.0,3.0,Non,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,11.0,,,,204.0,,,,AV,DU,MAINE,753000632.0,13.0,132.0,13211.0,6504950287.0,6859117804.0
Les Ateliers de la Danse - Danse,75.0,Paris 11e Arrondissement,75111.0,75011.0,3.0,Non,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,11.0,,,,12.0,,,,RUE,,LECHEVIN,753000847.0,13.0,132.0,13211.0,6542754596.0,6862759541.0
Les Gobelins Ecole de l'Image,75.0,Paris 13e Arrondissement,75113.0,75013.0,,Non,,,,,,,,,,,,,,,,,,,,,,,,Oui,22.0,,,,,,73.0,,,,BD,,SAINT MARCEL,750000035.0,10.0,102.0,10215.0,6525663263.0,6859876069.0
Les Musiterriens,75.0,Paris 12e Arrondissement,75112.0,75012.0,3.0,Non,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,11.0,,,,87.0,,,,RUE,DE,CHARENTON,753000232.0,13.0,132.0,13211.0,6541543083.0,6861163361.0
Les Rendez Vous d'Ailleurs,75.0,Paris 20e Arrondissement,75120.0,75020.0,3.0,Non,,,,,,,,,,,,,,,,,,,,Oui,autre,,,,,,,,,,109.0,,,,RUE,DES,HAIES,753001088.0,13.0,133.0,13312.0,656290585.0,6861932085.0
Les Trois Baudets - Maison de la Chanson,75.0,Paris 18e Arrondissement,75118.0,75018.0,2.0,Non,,,,,,,,,,,,,,,,,,,,Oui,autre,,,,,,,,,,2.0,,,,RUE,,COUSTOU,752010633.0,13.0,133.0,13313.0,6511886919.0,6865042032.0
Les Yeux Fertiles,75.0,Paris 6e Arrondissement,75106.0,75006.0,3.0,Non,,,,,,,,,,,,,,,Oui,autres,,,,,,,,,,,,,,,27.0,,,,RUE,DE,SEINE,753001157.0,13.0,133.0,13321.0,6513330216.0,6862000807.0
L'Etoile du Nord Thtre,75.0,Paris 18e Arrondissement,75118.0,75018.0,3.0,Non,,,,,,,,,,,,,,,,,,,,Oui,autre,,,,,,,,,,16.0,,,,RUE,,GEORGETTE AGUTTE,752003838.0,13.0,133.0,13312.0,6510926607.0,6866379041.0
LISAA Ecole Suprieure des Arts Appliqus,75.0,Paris 5e Arrondissement,75105.0,75005.0,,Non,,,,,,,,,,,,,,,,,,,,,,,,Oui,22.0,,,,,,13.0,,,,RUE,,VAUQUELIN,750000008.0,10.0,102.0,10215.0,6520694055.0,6860275446.0
Lisaa Ecole Suprieure des Arts Appliqus,75.0,Paris 6e Arrondissement,75106.0,75006.0,,Non,,,,,,,,,,,,,,,,,,,,,,,,Oui,22.0,,,,,,55.0,,,,RUE,,CHERCHE MIDI,750000010.0,10.0,102.0,10215.0,6504669506.0,6861170873.0
LISAA Ecole Suprieure des Arts Appliqus - Architecture et Design,75.0,Paris 14e Arrondissement,75114.0,75014.0,,Non,,,,,,,,,,,,,,,,,,,,,,,,Oui,22.0,,,,,,8.0,,,,SQ,,HENRI DELORMEL,750000039.0,10.0,102.0,10215.0,6507799615.0,6859347214.0
Live Guitar,75.0,Paris 10e Arrondissement,75110.0,75010.0,3.0,Non,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,11.0,,,,6.0,,,,RUE,,PHILIPPE DE GIRARD,753000667.0,13.0,132.0,13211.0,6532122418.0,68647492.0
L'Oeil du Huit,75.0,Paris 9e Arrondissement,75109.0,75009.0,3.0,Non,,,,,,,,,,,,,,,Oui,autres,,,,,,,,,,,,,,,8.0,,,,RUE,,MILTON,753001323.0,13.0,133.0,13321.0,6516494727.0,6864347316.0
L'Oeil du Prince,75.0,Paris 17e Arrondissement,75117.0,75017.0,3.0,Non,,,,,,,,,,,,,,,Oui,autres,,,,,,,,,,,,,,,30.0,,,,RUE,,CARDINET,753001317.0,13.0,133.0,13321.0,6489556677.0,6864888876.0
Loft 19,75.0,Paris 19e Arrondissement,75119.0,75019.0,3.0,Non,,,,,,,,,,,,,,,Oui,autres,,,,,,,,,,,,,,,5.0,,,,VLA,,MARCEL LODS,753001299.0,13.0,133.0,13321.0,6543227402.0,686411209.0
L'Ogre  Plumes,75.0,Paris 11e Arrondissement,75111.0,75011.0,3.0,Non,,,,,,,,,,,,,,,,,,,,Oui,autre,,,,,,,,,,49.0,,,,RUE,,JEAN-PIERRE TIMBAUD,753001098.0,13.0,133.0,13312.0,6540654702.0,686315896.0
L'Olympia,75.0,Paris 9e Arrondissement,75109.0,75009.0,1.0,Non,,,,,,,,,,,,,,,,,,,,Oui,autre,,,,,,,,,,28.0,,,,BD,,CAPUCINES,752003956.0,13.0,133.0,13313.0,6507329353.0,6863556743.0
L'Orangerie du Snat - Jardin du Luxembourg,75.0,Paris 6e Arrondissement,75106.0,75006.0,1.0,Non,,,,,,,,,,,,,,,Oui,autres,,,,,,,,,,,,,,,19.0,b,,,RUE,,VAUGIRARD,752003577.0,13.0,133.0,13321.0,6511110048.0,6861183166.0
Lyce d'Enseignement Professionnel des Metiers de l'ameublement (boulle),75.0,Paris 12e Arrondissement,75112.0,75012.0,,Non,,,,,,,,,,,,,,,,,,,,,,,,Oui,21.0,,,,,,9.0,,,,RUE,,PIERRE BOURDAN,752002012.0,10.0,103.0,10312.0,6553447504.0,6860917167.0
Maison de Balzac,75.0,Paris 16e Arrondissement,75116.0,75016.0,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,RUE,,RAYNOUARD,753003339.0,24.0,241.0,24112.0,6472444633.0,6861934647.0
Maison de l'Amrique Latine,75.0,Paris 7e Arrondissement,75107.0,75007.0,2.0,Non,,,,,,,,,,,,,,,Oui,autres,,,,,,,,,,,,,,,217.0,,,,BD,,SAINT-GERMAIN,753001143.0,13.0,133.0,13321.0,6503981117.0,6862135794.0
Maison de l'architecture,75.0,Paris 10e Arrondissement,75110.0,75010.0,1.0,Non,,,,,,,,,,,,Oui,,ville,,architecture,,,,,,,,,,,,,,,148.0,,,,RUE,,FAUBOURG SAINT MARTIN,752004700.0,25.0,253.0,25312.0,6531366202.0,6864243723.0
Maison de Victor Hugo,75.0,Paris 4e Arrondissement,75104.0,75004.0,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,PL,,VOSGES,753003337.0,24.0,241.0,24112.0,6534896807.0,6861829184.0
Maison des Pratiques Artistiques Amateur (MPAA),75.0,Paris 6e Arrondissement,75106.0,75006.0,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,14.0,,,,4.0,,,,RUE,,FELIBIEN,753002078.0,13.0,134.0,13419.0,6513142879.0,6861547052.0
Maison d'Europe et d'Orient,75.0,Paris 13e Arrondissement,75113.0,75013.0,3.0,Non,,,,,,,,,,,,,,,,,,,,Oui,autre,,1,,,,,,,,3.0,,,,PAS,,HENNEL,753000315.0,13.0,133.0,13313.0,6545018883.0,6860776302.0
Maison Europenne de la Photo,75.0,Paris 4e Arrondissement,75104.0,75004.0,1.0,Non,,,,,,,,,,,,Oui,,numrique,Oui,photographie,,,,,,,,,,,,,,,5.0,,,,RUE,DE,FOURCY,752004191.0,13.0,136.0,13612.0,6529721296.0,6861841286.0
Malingue,75.0,Paris 8e Arrondissement,75108.0,75008.0,3.0,Non,,,,,,,,,,,,,,,Oui,autres,,,,,,,,,,,,,,,26.0,,,,AV,,MATIGNON,753001028.0,13.0,133.0,13321.0,6496887498.0,6863711257.0
Mandioca Latina - Danse,75.0,Paris 12e Arrondissement,75112.0,75012.0,3.0,Non,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,11.0,,,,80.0,,,,RUE,DU,RENDEZ-VOUS,753000618.0,13.0,132.0,13211.0,6559479325.0,6860963359.0
Manufacture des Abbesses,75.0,Paris 18e Arrondissement,75118.0,75018.0,3.0,Non,,,,,,,,,,,,,,,,,,,,Oui,autre,,,,,,,,,,7.0,,,,RUE,,VERON,753000390.0,13.0,133.0,13312.0,6513585662.0,6865135108.0
Marcelle Alix,75.0,Paris 20e Arrondissement,75120.0,75020.0,3.0,Non,,,,,,,,,,,,,,,Oui,autres,,,,,,,,,,,,,,,4.0,,,,RUE,,JOUYE-ROUVE,753000709.0,13.0,133.0,13321.0,654714747.0,6863856744.0
March aux Puces de la Porte de Clignancourt,75.0,Paris 18e Arrondissement,75118.0,75018.0,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,5000000.0,,35.0,,V,,AV,,PORTE DE CLIGNANCOURT,752009710.0,17.0,171.0,17114.0,6519150401.0,686698721.0
Marian Goodman,75.0,Paris 3e Arrondissement,75103.0,75003.0,3.0,Non,,,,,,,,,,,,,,,Oui,autres,,,,,,,,,,,,,,,79.0,,,,RUE,DU,TEMPLE,753000699.0,13.0,133.0,13321.0,6527656694.0,6862563881.0
Martine Aboucaya,75.0,Paris 3e Arrondissement,75103.0,75003.0,3.0,Non,,,,,,,,,,,,,,,Oui,autres,,,,,,,,,,,,,,,5.0,,,,RUE,,SAINTE-ANASTASE,753001034.0,13.0,133.0,13321.0,6533372481.0,6862355229.0
Maxim's Collection Pierre Cardin,75.0,Paris 8e Arrondissement,75108.0,75008.0,3.0,Non,,,,,,,,,,,,Oui,SANS,,,,,,,,,,,,,,,,,,3.0,,,,RUE,,ROYALE,752003598.0,13.0,133.0,13311.0,6502809652.0,6863244089.0
Mdiathque Hlne Berr,75.0,Paris 12e Arrondissement,75112.0,75012.0,2.0,Non,,,Oui,1,Non,2100.0,M,10265.0,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,RUE,,PICPUS,752003374.0,13.0,131.0,13116.0,6557795817.0,6860447432.0
Mdiathque Jean-Pierre Melville,75.0,Paris 13e Arrondissement,75113.0,75013.0,2.0,Non,,,Oui,0,Non,3050.0,M,10266.0,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,RUE,,NATIONALE,752003376.0,13.0,131.0,13116.0,6534872255.0,6858711874.0
Mdiathque Marguerite Duras,75.0,Paris 20e Arrondissement,75120.0,75020.0,2.0,Non,,,Oui,1,Oui,4210.0,M,10267.0,,,,,,,,,,,,,,,,,,,,,,,115.0,,,,RUE,DE,BAGNOLET,753000131.0,13.0,131.0,13116.0,6561981291.0,6862382111.0
Mediathque Municipale Marguerite Yourcenar,75.0,Paris 15e Arrondissement,75115.0,75015.0,2.0,Non,,,Oui,1,Oui,3500.0,M,10268.0,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,RUE,,ALLERAY,752010631.0,13.0,131.0,13116.0,648875029.0,6859864902.0
Mmorial de la Shoah,75.0,Paris 4e Arrondissement,75104.0,75004.0,1.0,Non,,,,,,,,,,,,Oui,,mmoire,,mmoire,,,,,,,,,,,,Oui,200225.0,,17.0,,,,RUE,,GEOFFROY L'ASNIER,752003536.0,13.0,133.0,13311.0,6527703256.0,6861837126.0
Memorial du Marechal Leclerc de Hauteclocque,75.0,Paris 15e Arrondissement,75115.0,75015.0,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,23982.0,,23.0,,,,ALL,,DEUXIEME DIVISION BLINDEE,753002040.0,24.0,241.0,24112.0,6500669303.0,6860282477.0
Meridien Jazz Club Lionel Hampton,75.0,Paris 17e Arrondissement,75117.0,75017.0,3.0,Non,,,,,,,,,,,,,,,,,,,,Oui,autre,,,,,,,,,,81.0,,,,BD,,GOUVION SAINT-CYR,752004074.0,13.0,133.0,13313.0,6475584615.0,6864621077.0
Mthode Lemercier,75.0,Paris 20e Arrondissement,75120.0,75020.0,3.0,Non,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,11.0,,,,4.0,,,,RUE,DU,DOCTEUR LABBE,753000249.0,13.0,132.0,13211.0,6567442183.0,6863464027.0
Micadanses - Danse,75.0,Paris 4e Arrondissement,75104.0,75004.0,3.0,Non,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,11.0,,,,16.0,,,,RUE,,GEOFFROY L'ASNIER,753000642.0,13.0,132.0,13211.0,6527601825.0,6861799233.0
Mini Thtre Le Prologue,75.0,Paris 15e Arrondissement,75115.0,75015.0,3.0,Non,,,,,,,,,,,,,,,,,,,,Oui,autre,,,,,,,,,,20.0,,,,RUE,,QUATRE FRERES PEIGNOT,752003816.0,13.0,133.0,13312.0,647359062.0,6860901516.0
Mission Bretonne d'Ile de France - Danse,75.0,Paris 14e Arrondissement,75114.0,75014.0,3.0,Non,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,11.0,,,,22.0,,,,RUE,,DELAMBRE,753000629.0,13.0,132.0,13211.0,6506176847.0,6860387922.0
Mitsukoshi Etoile - Espace des Arts,75.0,Paris 8e Arrondissement,75108.0,75008.0,3.0,Non,,,,,,,,,,,,,,,Oui,autres,,,,,,,,,,,,,,,3.0,,,,RUE,,TILSITT,752003599.0,13.0,133.0,13321.0,6484413903.0,6864036957.0
Montmartre des Arts,75.0,Paris 18e Arrondissement,75118.0,75018.0,3.0,Non,,,,,,,,,,,,,,,Oui,autres,,,,,,,,,,,,,,,7.0,,,,RUE,DU,MONT CENIS,753001344.0,13.0,133.0,13321.0,6516932743.0,6865419811.0
Moretti & Moretti,75.0,Paris 4e Arrondissement,75104.0,75004.0,3.0,Non,,,,,,,,,,,,,,,Oui,autres,,,,,,,,,,,,,,,6.0,,,,COUR,,BERARD,753000886.0,13.0,133.0,13321.0,6535101932.0,6861761545.0
Mulvab Danse - Danse,75.0,Paris 10e Arrondissement,75110.0,75010.0,3.0,Non,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,11.0,,,,27.0,,,,BD,DE LA,CHAPELLE,753000828.0,13.0,132.0,13211.0,6531195901.0,6865100289.0
Mulvab Danse - Danse,75.0,Paris 6e Arrondissement,75106.0,75006.0,3.0,Non,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,11.0,,,,87.0,,,,RUE,DE,VAUGIRARD,753000647.0,13.0,132.0,13211.0,6503309409.0,6860863865.0
Muse Adam Mickiewicz,75.0,Paris 4e Arrondissement,75104.0,75004.0,3.0,Non,,,,,,,,,,,,Oui,SANS,,,,,,,,,,,,,,,,,,6.0,,,,QU,,ORLEANS,752003538.0,13.0,133.0,13311.0,652710788.0,6861446032.0
Muse Archives de la Grande Loge de France,75.0,Paris 17e Arrondissement,75117.0,75017.0,3.0,Non,,,,,,,,,,,,Oui,SANS,,,,,,,,,,,,,,,,,,8.0,,,,RUE,,PUTEAUX,752003648.0,13.0,133.0,13311.0,6502663888.0,6865011772.0
Muse Baccarat,75.0,Paris 16e Arrondissement,75116.0,75016.0,3.0,Non,,,,,,,,,,,,Oui,SANS,,,,,,,,,,,,,,,,,,11.0,,,,PL,,ETATS UNIS,752003630.0,13.0,133.0,13311.0,6481919637.0,6863315057.0
Muse Carnavalet,75.0,Paris 3e Arrondissement,75103.0,75003.0,1.0,Non,,,,,,,,,,,,Oui,MF,,,muse,,,,,,,,,,,,Oui,428752.0,,23.0,,,,RUE,,SEVIGNE,752003528.0,13.0,133.0,13311.0,653250816.0,6862079672.0
Muse Clemenceau,75.0,Paris 16e Arrondissement,75116.0,75016.0,3.0,Non,,,,,,,,,,,,Oui,MI,,,,,Oui,Oui,,,,,,,,,,,,8.0,,,,RUE,,BENJAMIN FRANKLIN,752003633.0,13.0,133.0,13311.0,6475480909.0,6862367478.0
Muse Dapper (Art Africain),75.0,Paris 16e Arrondissement,75116.0,75016.0,3.0,Non,,,,,,,,,,,,Oui,SANS,,,,,,,,,,,,,,,,,,35.0,,,,RUE,,PAUL VALERY,752003639.0,13.0,133.0,13311.0,6477865727.0,6863746828.0
Muse d'Art et d'Histoire du Judasme,75.0,Paris 3e Arrondissement,75103.0,75003.0,1.0,Non,,,,,,,,,,,,Oui,MF,,,muse,,,,,,,,,,,,Oui,117694.0,,71.0,,,,RUE,,TEMPLE,752003529.0,13.0,133.0,13311.0,6527236492.0,6862517574.0
Muse d'Art Moderne Georges Pompidou,75.0,Paris 4e Arrondissement,75104.0,75004.0,1.0,Non,,,,,,,,,,,,Oui,MN MF,,,arts plastiques,,,,,,,,,,,,Oui,3746899.0,,3.0,,,,RUE,,BEAUBOURG,752003532.0,13.0,133.0,13311.0,652526585.0,6862469476.0
